title,genres,popularity,vote_average,overview,genres_list,mood_label,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,popularity_scaled,vote_scaled,cluster
It's a Wonderful Life,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",42.868495,8.0,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.","['Drama', 'Family', 'Fantasy']",Sad,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6669243114597472,1.6534619241643285,0
Trainspotting,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",63.513324,7.8,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.","['Drama', 'Crime']",Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3148204322743027,1.4781028186331133,0
The Original Kings of Comedy,"[{""id"": 35, ""name"": ""Comedy""}]",1.918959,6.3,"The Original Kings of Comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets Steve Harvey, D.L. Hughley, Cedric the Entertainer, and Bernie Mac and the magic of experiencing a live concert show. Director Spike Lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes.",['Comedy'],Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6181938904665556,0.1629095271489994,1
Paranormal Activity 2,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",22.789649,5.7,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.","['Horror', 'Thriller']",Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.03679042011907025,-0.36316778944464584,1
Waking Ned,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",5.735912,7.4,"When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.","['Comedy', 'Romance']",Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4984065557285697,1.1273846075706833,2
Bowling for Columbine,"[{""id"": 99, ""name"": ""Documentary""}]",11.414843,7.3,"Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",['Documentary'],Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320184814813519,1.0397050548050752,2
Coming Home,"[{""id"": 18, ""name"": ""Drama""}]",6.017273,6.9,Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer remembers him.,['Drama'],Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48957661092987437,0.6889868437426454,2
A Nightmare on Elm Street Part 2: Freddy's Revenge,"[{""id"": 27, ""name"": ""Horror""}]",21.607228,5.7,"A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.",['Horror'],Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0003174667551522714,-0.36316778944464584,1
A Room with a View,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7.961559,6.9,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?","['Drama', 'Romance']",Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4285591349723816,0.6889868437426454,2
The Purge,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",54.403033,6.0,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.","['Science Fiction', 'Horror', 'Thriller']",Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.0289124115107615,-0.10012913114782322,0
Sinister,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",41.045084,6.7,"Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity.","['Horror', 'Thriller', 'Mystery']",Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6097002524205277,0.51362773821143,0
Martin Lawrence Live: Runteldat,"[{""id"": 35, ""name"": ""Comedy""}]",0.295226,5.0,"The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",['Comedy'],Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6691514601290887,-0.9769246588038991,1
Cat on a Hot Tin Roof,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16.553594,7.6,"Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.","['Drama', 'Romance']",Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.15891552850788196,1.302743713101898,2
Beneath the Planet of the Apes,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",24.393296,6.2,"Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.","['Adventure', 'Science Fiction', 'Mystery']",Neutral,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.08711763137647029,0.07522997438339211,1
Air Bud,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",11.241802,5.3,"A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his family to the small town of Fernfield, Washington. The new kid in town, Josh has no friends and is too shy to try out for the school basketball team. Instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named Buddy. Josh is amazed when he realizes that Buddy loves basketball...that is playing basketball...and he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot. Josh and Buddy become the stars of halftime. Buddy's half-time talent draws media attention. Unfortunately, when Buddy's mean former owner, Norm Snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated.","['Comedy', 'Family', 'Drama']",Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3256153559258659,-0.7138860005070765,1
Pokémon: Spell of the Unknown,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",9.18885,5.9,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!","['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",Angry,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.3900430940785279,-0.1878086839134305,1
Friday the 13th Part VI: Jason Lives,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11.158167,5.7,"As a child, Tommy killed mass-murderer Jason. But now, years later, he is tormented by the fear that maybe Jason isn’t really dead. Determined to finish off the infamous killer once and for all, Tommy and a friend dig up Jason’s corpse in order to cremate him. Unfortunately, things go seriously awry, and Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about.","['Horror', 'Mystery', 'Thriller']",Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.32824007091208957,-0.36316778944464584,1
The Bridge on the River Kwai,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",23.109959,7.7,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.","['Drama', 'History', 'War']",Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.04684270035147663,1.390423265867506,2
Spaced Invaders,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",1.586598,4.7,"A crew of Martians overhears a radio broadcast of Orson Welles' ""War of the Worlds"" coming from Earth, and, thinking the Martian fleet is attacking Earth, they land their broken-down ship in a backwater mid-American town. As luck would have it, they land on Halloween and get mistaken for trick-or-treaters. Comedy ensues as the Martians try to get taken seriously.","['Comedy', 'Family', 'Science Fiction']",Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.6286243669122578,-1.2399633171007218,1
Family Plot,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",3.832858,6.7,Lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in California.,"['Comedy', 'Crime', 'Thriller']",Happy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5581300489239176,0.51362773821143,2
The Apartment,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22.889294,8.1,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.","['Comedy', 'Drama', 'Romance']",Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03991757651056013,1.7411414769299358,2
Jason Goes to Hell: The Final Friday,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10.341982,4.2,"Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed.","['Fantasy', 'Horror', 'Thriller']",Neutral,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.35385438311428935,-1.6783610809287597,1
Torn Curtain,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",7.924982,6.4,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West.,"['Mystery', 'Thriller']",Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.42970702999302013,0.25058907991460744,2
Dave Chappelle's Block Party,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",1.697846,6.4,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.","['Comedy', 'Documentary', 'Music']",Happy,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.625133073879587,0.25058907991460744,1
Slow West,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",14.936661,6.6,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.","['Romance', 'Thriller', 'Western']",Relaxed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.20965969395081402,0.425948185445822,2
Krush Groove,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.720091,7.0,"Russell Walker is a young, successful manager of rap performers, handling acts for the Krush Groove label, including Run-DMC and The Fat Boys. When Run-D.M.C. has a hit record and Russell needs more money to press more copies, he borrows it from a street hustler and soon regrets his decision.","['Drama', 'Music', 'Romance']",Sad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.6558179331054511,0.7766663965082526,2
Next Day Air,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2.747402,5.3,"Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.","['Action', 'Comedy', 'Crime']",Angry,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5921948857755518,-0.7138860005070765,1
